id	arm	review	part	batch	severity	file	title	what_is_wrong
K0068	N	1	c	1	Major	`app/webhooks/delivery.py` — `enqueue_for_event`, `next_attempt_at=datetime.utcnow()`	`enqueue_for_event` reimplements the timestamp helper that `models.py` already defines, and gets the tz-awareness wrong	the same diff already ships `app/webhooks/models.py::_now()` returning `datetime.now(timezone.utc)` and uses it as the default for every other timestamp column, but `enqueue_for_event` hand-rolls a *naive* `datetime.utcnow()` for the one column that has no server default — while `_claim_batch` compares that column against an *aware* `datetime.now(timezone.utc)` (R1: a helper exists in the diff and the new code reimplements it with a behavioural difference nobody classified).
K0069	N	1	c	1	Major	`migrations/0042_webhook_delivery.sql` — `created_at`/`updated_at`/`next_attempt_at` declared `TIMESTAMP`, vs `app/webhooks/models.py` `DateTime(timezone=True)`	the migration stores naive timestamps while every model column declares `timezone=True`	the SQL creates `timestamp without time zone` columns while SQLAlchemy declares `timestamptz`, so the ORM's aware values are silently truncated on write and read back naive.
K0070	N	1	c	1	Major	`migrations/0042_webhook_delivery.sql` — `ALTER TABLE organizations ADD COLUMN webhooks_enabled BOOLEAN NOT NULL DEFAULT FALSE`	`webhooks_enabled` is added to `organizations` and never read	the diff introduces what reads as the feature's kill switch, defaulting to off, but no code in `dispatcher.py`, `delivery.py`, or `settings.py` consults it (R41: a declared capability with no backing path).
K0071	N	1	c	1	Major	`app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`, and the `if envelope.type in WEBHOOK_EVENT_TYPES` guard	`WEBHOOK_EVENT_TYPES` is a second, hardcoded allowlist that silently overrides customer subscriptions	delivery is gated by a three-element set hardcoded in the dispatcher *and* by `endpoint.event_types` in `enqueue_for_event`, so the customer-facing subscription list is not the deciding one (R18/R42: the class of deliverable events was anchored on a supplied list rather than derived).
K0072	N	1	c	1	Major	`app/webhooks/delivery.py` — `_acquire_lock` and `run_worker`'s `finally: await redis_client.delete(LOCK_KEY)`	the Redis lock is not atomic, is not owned, and expires before the work it guards	`get`-then-`set` is a check-then-act race, `set` and `expire` are two round trips (a crash between them leaves the lock permanently held with no TTL), the lock carries no owner token so any worker's `finally` deletes whoever's lock is currently held, and the 60-second TTL is shorter than a batch of 100 deliveries at a 30-second request timeout.
K0073	N	1	c	1	Major	"`app/webhooks/delivery.py` — `_claim_batch` sets `status = ""in_flight""`, and no code ever moves a row out of it except `_finish`"	`in_flight` is a non-terminal state with no reset path (R38)	"every path that fails between claim and finish — worker crash, deploy, the CHECK violation above, `DetachedInstanceError`, a cancelled task — leaves the row `in_flight` forever, and `_claim_batch` only ever selects `status == ""pending""`."
K0074	N	1	c	1	Major	`app/webhooks/delivery.py` — `run_worker`, `try: … finally:` with no `except`	the worker loop dies on the first unhandled exception	`_claim_batch`, `asyncio.gather(...)` and the Redis calls are inside a `try` whose only clause is `finally`, so any database blip, `IntegrityError`, or per-delivery exception propagates out of `while True` and terminates the worker.
K0075	N	1	c	1	Major	"`app/events/dispatcher.py` — `except Exception as exc: log.warning(""webhook enqueue failed for event %s: %s"", event_id, exc)`"	the dispatcher swallows every webhook enqueue failure (R9/R4)	the enqueue runs after the event transaction has already committed and its failures are caught, downgraded to a WARNING, and discarded — there is no outbox row, no retry, and no counter, so the event exists with no delivery record and nothing will ever notice.
K0076	N	1	c	1	Major	`app/api/routes/settings.py` — `EndpointIn.url` / `EndpointIn.event_types`, and `list_deliveries(limit: int = Query(50, ge=1))`	unbounded and unvalidated request parameters on the three new routes (RS3)	`url` is a bare `str` validated by hand after parsing rather than at the schema level, `event_types` is an unbounded `list[str]` of arbitrary strings written straight into a JSONB column, and `limit` has a lower bound but no upper bound.
K0077	N	1	c	1	Major	`app/api/routes/settings.py` — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries`	no rate limiting on any of the three new routes (RS2)	three new authenticated routes are added with no rate limiter and no per-organization quota, and endpoint creation in particular has an amplification factor — each endpoint multiplies the outbound POSTs we make per event.
K0078	N	1	c	1	Major	"`app/webhooks/delivery.py` — `_finish(..., detail=response.text)` on both the success and failure paths, and `log.info(""POST %s headers=%s"", endpoint.url, headers)` in `send_once`"	full response bodies from customer endpoints are stored unbounded, and every request's headers are logged	`response.text` is written into `response_body` with no size cap and no content-type check, and the INFO log line prints the full header dict including `X-Acme-Signature` on every single attempt.
K0079	N	1	c	1	Major	`tests/webhooks/test_delivery.py` — the whole file, against `app/webhooks/delivery.py` and `app/api/routes/settings.py`	newly added production symbols ship with no tests (RT6)	the test file covers only `sign`, `verify`, `new_signing_secret`, `backoff_for`, `MAX_ATTEMPTS` and `send_once`; `enqueue_for_event`, `deliver`, `_claim_batch`, `_acquire_lock`, `run_worker`, `_finish`, both model `to_dict` methods, and all three HTTP routes have no test at all.
K0080	N	1	c	1	Major	`tests/webhooks/test_delivery.py` — `FakeEndpoint`, `FakeDelivery`	the test fakes diverge from the ORM objects the production path actually holds (RT1)	`FakeDelivery` exposes only `id`, `attempts` and `payload` as plain class attributes on a live object, whereas production passes a *detached* `WebhookDelivery` whose attribute access raises, and `FakeEndpoint` omits `active`, `event_types` and `org_id` entirely.
K0081	N	1	c	1	Major	`tests/webhooks/test_delivery.py` — `test_new_signing_secret_has_prefix_and_length`	`test_new_signing_secret_has_prefix_and_length` cannot fail for a non-random generator (RT7)	"the only assertions are the prefix and the length, both of which a generator returning the constant `""whsec_"" + ""a"" * 32` satisfies — the test reads as coverage of secret generation while being blind to the property that matters."
K0082	N	1	c	1	Minor	"`docs/webhooks.md` — ""backoff is exponential with jitter, roughly 2s, 4s, 8s, 16s"", vs `app/webhooks/delivery.py::backoff_for`"	`backoff_for` has no jitter although the docs promise it	`backoff_for` is deterministic `2**attempt`, so a mass failure produces a synchronized retry thundering herd against the recovering endpoint.
K0083	N	1	c	1	Minor	"`docs/webhooks.md` — ""roughly 2s, 4s, 8s, 16s"" with `MAX_ATTEMPTS = 5`"	the retry table in the docs stops one attempt short of the code	five attempts means four waits ending at 32s under `2**attempt` for `attempt=5`, and `test_backoff_grows_exponentially` parametrizes only attempts 1–4, so the last interval is neither documented nor tested.
K0084	N	1	c	1	Minor	`migrations/0042_webhook_delivery.sql` — `CREATE INDEX idx_webhook_deliveries_status ON webhook_deliveries (status)`	no index supports the claim query or the delivery listing	the claim query filters `status = 'pending' AND next_attempt_at <= now()` ordered by `next_attempt_at`, and `list_deliveries` filters `endpoint_id` ordered by `created_at DESC`, neither of which the single low-cardinality `status` index serves.
K0085	N	1	c	1	Minor	`app/webhooks/delivery.py` — `enqueue_for_event` filters `active.is_(True)`; `deliver` does not re-check	`endpoint.active` is checked at enqueue time but never at send time	a row enqueued while the endpoint was active is still delivered after the endpoint is deactivated, since nothing consults `active` between claim and POST.
K0086	N	1	c	1	Minor	`app/webhooks/signing.py` — `serialize()`	`serialize()` leaves `ensure_ascii` and `separators` at their defaults	only `sort_keys` is pinned, so the canonical form still depends on the running Python's `json` defaults for whitespace and non-ASCII escaping.
K0087	N	2	a	1	Critical	`app/webhooks/signing.py` — `sign()` / `serialize()`, consumed at `app/webhooks/delivery.py:send_once`	the signature is computed over bytes that are never sent, so no customer can ever verify a delivery	"`sign()` HMACs `json.dumps(payload, sort_keys=True)` while the request body is produced independently by `client.post(..., json=delivery.payload)`, which serializes with httpx's own `json.dumps` (insertion key order, `"", ""`/`"": ""` separators), and the timestamp that `docs/webhooks.md` says is part of the MAC input (`""{timestamp}.{raw_request_body}""`) is not fed into the HMAC at all."
K0088	N	2	a	1	Critical	`app/webhooks/signing.py` — `new_signing_secret()`	signing secrets are generated from `random`, not a CSPRNG	`random.choice` draws from the module-global Mersenne Twister, which is not cryptographically secure and whose internal state is recoverable from a modest run of outputs.
K0089	N	2	a	1	Critical	`app/webhooks/models.py` — `WebhookEndpoint.to_dict()` (reached from `app/api/routes/settings.py:list_webhook_endpoints`)	`GET /v1/settings/webhook-endpoints` returns every endpoint's signing secret	"`to_dict()` unconditionally includes `signing_secret`, and the list route returns it for every endpoint, directly contradicting `docs/webhooks.md` (""The response is the only place the signing secret appears — it cannot be read back afterwards""), which is R49's claim-stronger-than-implementation with the doc as the overstated control."
K0090	N	2	a	1	Critical	`app/api/routes/settings.py` — `list_deliveries`	`list_deliveries` has no tenancy filter — any authenticated user can read any organization's webhook payloads	the query filters only on `WebhookDelivery.endpoint_id` taken straight from the path, with no join back to `WebhookEndpoint.org_id == user.org_id`, while both sibling routes in the same file (`list_api_keys`, `list_webhook_endpoints`) do filter by `user.org_id` — the pattern was propagated to two of three new call sites (R3, cross-cutting).
