id	review	part	severity	file	title	what_is_wrong
H0080	2	0	Major	`test/import/parse.test.ts` — the only test file in the diff; untested symbols in `src/aud	the changed audit guard and the entire importer ship with no tests	the diff adds five new exported production symbols and materially rewrites a security control — `assertAudited` gains both an allowlist early-return and a bypass branch — while every added test line covers only `parse.ts`, so the new bypass has never been exercised, let alone proven able to fail.
H0081	2	0	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines;`	`parseRows` throws a `TypeError` on an empty body, and silently returns garbage when the header lacks an `email` column	after `filter((l) => l.trim() !== "")` an empty or all-blank body leaves `lines` empty, so `header` is `undefined` and `splitLine(undefined)` dereferences `line.length`; separately, a header without an `email` column leaves `iEmail === -1`, and `f[-1] ?? ""` yields `""` for every row rather than signalling the mismatch
H0082	2	0	Minor	`src/import/parse.ts` — `csv.split(/\r?\n/)` in `parseRows`, against `splitLine`'s quote h	`parseRows` splits the document into lines before any quote awareness, so a quoted field containing a newline is torn in two	`splitLine` correctly honours quoted commas and doubled quotes, but it operates per-line on a document already split on `/\r?\n/`, so the two layers disagree about who owns quoting and an RFC 4180 field such as `"Ann\nthe second"` never reaches `splitLine` intact.
H0083	2	0	Minor	`src/audit/guard.ts` — `logger.debug({ model, action, requestId: ctx.requestId }, "audit s	the audit bypass is recorded at `debug` while ordinary audited writes are recorded at `info`	the branch that records a write escaping the audit control logs one level *below* the branch that records a normal audited write, so the exceptional event is the one most likely to fall under the deployed log level and never be shipped or retained.
H0084	2	0	Minor	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/routes/import.ts` — `session.role !== "admin	the role vocabulary is declared three times, in three shapes that already disagree	three independent statements of which roles exist, with no shared constant and no database-level constraint, and they already disagree in an exploitable way — `ALLOWED_ROLES` admits `owner` as an importable value while the route's inline pair governs who may import at all, which is the mechanism behind the escalation f
H0085	2	1	Critical	`src/context/request.ts` — `enterSystemOperation`; consumed at `src/import/bulk.ts` — `sta	`enterSystemOperation()` leaves the audit bypass on for the rest of the request, so every membership write and the activity record are unaudited	`enterSystemOperation` sets `ctx.skipAudit = true` on the request-scoped context object and nothing ever clears it, so the grant's lifetime is the whole request rather than the staging write it was granted for (R54: ambient-flag suspension, Critical because the suspended control is the audit trail).
H0086	2	1	Critical	`src/audit/guard.ts` — `const MUTATIONS` / `if (!MUTATIONS.has(action)) return;`	the new `MUTATIONS` early return makes `assertAudited` fail-open for `createMany` and every raw write, codebase-wide	the guard now decides "is this a mutation?" from a hand-listed blacklist of six Prisma actions that omits `createMany` (used in this very diff at `src/import/bulk.ts` `stageRows`) as well as `createManyAndReturn`, `updateManyAndReturn`, and `executeRaw`, so those writes return before any check (R42 clause ①/①a: the mem
H0087	2	1	Major	`src/import/parse.ts` — `ALLOWED_ROLES`; `src/import/bulk.ts` — `applyBatch` `prisma.membe	an org admin can rewrite any existing membership's role, including the org owner's, through the CSV	`ALLOWED_ROLES` accepts `"owner"` and the upsert's `update` branch overwrites `role` on rows that already exist, with no check that the importing session may assign that role or may modify that particular member — while `src/routes/import.ts` itself treats `admin` and `owner` as distinct authority levels in its own gat
H0088	2	1	Major	`src/audit/guard.ts` — `assertAudited` docstring and `if (!ctx.actorId)`; restated in `doc	the audit guard is documented as refusing writes that carry no audit record, but it only checks that an actor id is non-empty	the docstring claims "a write that carries no audit intent is refused — the audit trail is the control", and `docs/import.md` claims the middleware "refuses any mutating query that does not carry" an audit record, but the implementation verifies only that `ctx.actorId` is a non-empty string and then logs; no audit row 
H0089	2	1	Major	`src/import/bulk.ts` — `runImport` (`stageRows` → `applyBatch` → `importStaging.deleteMany	staging, promotion and cleanup are three independent writes with no transaction, so a mid-run failure strands rows that a retry then re-applies	the read of staged rows and the writes that consume them are not wrapped in a transaction and the cleanup only runs on the success path, so a throw inside `applyBatch` leaves the whole batch in `import_staging` permanently (R5: read-then-write across separate queries, plus no failure-path cleanup).
H0090	2	1	Major	`src/import/bulk.ts` — `runImport`, `` const batchId = `${ctx.orgId}-${ctx.requestId}` ``;	`batchId` is built from a client-supplied header, so two concurrent imports in one org read and delete each other's staging rows	the key that scopes every staging read and delete is caller-nameable — the requester chooses `x-request-id` and it is neither validated nor made unique — so two requests can name the same batch (R57: the key's write surface is caller-nameable; R51: `applyBatch` re-derives its row set from that name rather than from the
H0091	2	1	Major	`src/import/parse.ts` — `parseRows`, `const [header, ...body] = lines`	`parseRows` throws a `TypeError` on an empty or whitespace-only body, returning 500 instead of a 4xx	`lines` is empty when the body is empty or all whitespace, so `header` is `undefined` and `splitLine(header)` dereferences `line.length` on `undefined` (RS3: the boundary accepts a body shape the parser cannot represent, and the failure surfaces deep in business logic instead of at the schema).
H0092	2	1	Major	`src/import/parse.ts` — `parseRows`, `csv.split(/\r?\n/)` combined with `splitLine`'s quot	the CSV parser splits on newlines before parsing quotes, so a quoted field containing a newline shifts every following column	`splitLine` implements RFC 4180 quoting (doubled quotes, embedded commas) but is only ever handed a single pre-split line, so an embedded newline inside a quoted field — which the quoting exists to support — is never reassembled.
H0093	2	1	Major	`src/routes/import.ts` — `POST`	`POST /api/import` has no rate limiting	a new mutating endpoint is added with authentication and a role check but no request-rate or concurrency limit (RS2).
H0094	2	1	Major	`src/routes/import.ts` — `const csv = await req.text();` then `if (csv.length > MAX_CSV_BY	the 5 MB cap is applied after the entire body is buffered and counts UTF-16 units, not bytes	`await req.text()` materialises the whole request body in memory before the size test runs, and `String.prototype.length` counts UTF-16 code units rather than bytes, so the constant named `MAX_CSV_BYTES` bounds neither memory nor bytes (RS3: the boundary check is placed after the sink it is meant to protect).
H0095	2	1	Major	`src/import/bulk.ts` — `applyBatch`, `for (const row of staged)` with a sequential `await 	`applyBatch` upserts every staged row one at a time with no chunking and no row cap, while the chunking helper already exists two functions above	the promotion loop performs one awaited round trip per row over an unbounded set inside the HTTP request, while `stageRows` in the same file already establishes `CHUNK = 200` as the file's batching unit and is not reused here.
