id	arm	review	part	severity	target	file	title	what_is_wrong
F0073	W23	9	a	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` (the helper the sibling handlers `create` and `list` both use in this same file) and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a BIGSERIAL id.
F0074	W	20	c	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` (unlike `create` and `list` on lines 101 and 145) and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so any authenticated org can delete any other org's schedule by guessing a `BIGSERIAL` id.
F0075	W23	7	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`, and internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` filters on `WHERE id = $1` only, while the two sibling handlers in the same file (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`) both scope to the caller — the tenancy pattern was propagated to two of three handlers (R3, security-relevant).
F0076	W	4	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` issues `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the two sibling handlers in the same file establish the tenancy pattern (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`) — the propagation stops at the third handler, and it is the destructive one.
F0077	W23	19	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path `ListByOrg` does scope by org — the tenancy predicate was propagated to one of the two store methods and not the other (R3, security-relevant).
F0078	W23	13	a	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`, and internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a `BIGSERIAL` id, while the sibling handlers in the same file (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`) do scope by org.
F0079	W	22	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a `BIGSERIAL` id, while the sibling read path `ListByOrg` on the same store is correctly filtered by `org_id`.
F0080	W	21	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a sequential BIGSERIAL id, while the sibling handlers `create` and `list` in the same file do scope by `org.ID`.
F0081	W	2	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so the only check on the row is that the caller holds *some* valid token — while its two siblings in the same file do scope (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`).
F0082	W23	17	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so the row is selected by a `BIGSERIAL` id alone with no tenancy predicate, while the sibling read path in the same file and same `Store` (`list` → `ListByOrg` → `WHERE org_id = $1`) does scope by org.
F0083	W	7	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and passes the raw path id to `Store.Delete`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while its two siblings in the same file are scoped (`create` takes `OrgID` from the context, `list` calls `ListByOrg(ctx, org.ID)`).
F0084	W	13	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and passes the raw path id to `Store.Delete`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path on the same handler does scope (`h.store.ListByOrg(r.Context(), org.ID)`).
F0085	W	1	a	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` — unlike `create` and `list`, which both open with it on their first line — and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so authorization is decided by nothing at all.
F0086	W	7	b	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext(r.Context())` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the two sibling handlers in the same file do scope (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`).
F0087	W	20	b	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`, and internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext(r.Context())` and calls `h.store.Delete(ctx, id)`, whose statement is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while its sibling read path `ListByOrg` does filter on `org_id` — the org-scoping pattern present in one handler is absent in the other (R3, security-relevant).
F0088	W	8	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext(r.Context())` and hands the raw path id to `DELETE FROM export_schedules WHERE id = $1`, while its sibling `list` in the same file scopes every read with `ListByOrg(ctx, org.ID)` — the tenancy predicate was propagated to the read path and not to the destructive one (R3, security-relevant).
F0089	W	2	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete`, and internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` executes `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a `BIGSERIAL` id.
F0090	W23	21	a	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` filters on `id` alone, so any authenticated org can delete any other org's schedule by guessing a small integer id.
F0091	W	10	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`, and `internal/exports/model.go` — `func (st *Store) Delete(ctx context.Context, id int64) error`.	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` issues `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path `ListByOrg` in the same file does scope on `org_id` — the tenancy pattern present in the change was not propagated to the delete path (R3, security-relevant).
F0092	W	20	a	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path in the same diff (`ListByOrg` → `WHERE org_id = $1`) does scope by org, so the tenancy pattern was propagated to the read but not to the destructive write (R3, security-relevant).
F0093	W23	8	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a BIGSERIAL id, and the unchecked `ExecContext` result means the caller gets 204 whether or not a row of theirs existed.
